,ts_code,symbol,name,area,industry,market,list_date
1400,300006.SZ,300006,莱美药业,重庆,化学制药,创业板,20091030
1401,300007.SZ,300007,汉威科技,河南,电器仪表,创业板,20091030
1402,300008.SZ,300008,天海防务,上海,船舶,创业板,20091030
1403,300009.SZ,300009,安科生物,安徽,生物制药,创业板,20091030
1404,300010.SZ,300010,立思辰,北京,软件服务,创业板,20091030
1405,300011.SZ,300011,鼎汉技术,北京,运输设备,创业板,20091030
1406,300012.SZ,300012,华测检测,深圳,电器仪表,创业板,20091030
1407,300013.SZ,300013,新宁物流,江苏,仓储物流,创业板,20091030
1408,300014.SZ,300014,亿纬锂能,广东,电气设备,创业板,20091030
1409,300015.SZ,300015,爱尔眼科,湖南,医疗保健,创业板,20091030
1410,300016.SZ,300016,北陆药业,北京,中成药,创业板,20091030
1411,300017.SZ,300017,网宿科技,上海,电信运营,创业板,20091030
1412,300018.SZ,300018,中元股份,湖北,电气设备,创业板,20091030
1413,300019.SZ,300019,硅宝科技,四川,化工原料,创业板,20091030
1414,300020.SZ,300020,银江股份,浙江,软件服务,创业板,20091030
1415,300021.SZ,300021,大禹节水,甘肃,农业综合,创业板,20091030
1416,300022.SZ,300022,吉峰科技,四川,农用机械,创业板,20091030
1417,300023.SZ,300023,宝德股份,陕西,专用机械,创业板,20091030
1418,300024.SZ,300024,机器人,辽宁,专用机械,创业板,20091030
1419,300025.SZ,300025,华星创业,浙江,通信设备,创业板,20091030
1420,300026.SZ,300026,红日药业,天津,中成药,创业板,20091030
1421,300027.SZ,300027,华谊兄弟,浙江,影视音像,创业板,20091030
1422,300029.SZ,300029,天龙光电,江苏,专用机械,创业板,20091225
1423,300030.SZ,300030,阳普医疗,广东,医疗保健,创业板,20091225
1424,300031.SZ,300031,宝通科技,江苏,互联网,创业板,20091225
1425,300032.SZ,300032,金龙机电,浙江,元器件,创业板,20091225
1426,300033.SZ,300033,同花顺,浙江,软件服务,创业板,20091225
1427,300034.SZ,300034,钢研高纳,北京,小金属,创业板,20091225
1428,300035.SZ,300035,中科电气,湖南,电气设备,创业板,20091225
1429,300036.SZ,300036,超图软件,北京,软件服务,创业板,20091225
1430,300037.SZ,300037,新宙邦,深圳,化工原料,创业板,20100108
1431,300038.SZ,300038,数知科技,北京,互联网,创业板,20100108
1432,300039.SZ,300039,上海凯宝,上海,中成药,创业板,20100108
1433,300040.SZ,300040,九洲电气,黑龙江,电气设备,创业板,20100108
1434,300041.SZ,300041,回天新材,湖北,化工原料,创业板,20100108
1435,300042.SZ,300042,朗科科技,深圳,IT设备,创业板,20100108
1436,300043.SZ,300043,星辉娱乐,广东,文教休闲,创业板,20100120
1437,300044.SZ,300044,赛为智能,深圳,软件服务,创业板,20100120
1438,300045.SZ,300045,华力创通,北京,IT设备,创业板,20100120
1439,300046.SZ,300046,台基股份,湖北,半导体,创业板,20100120
1440,300047.SZ,300047,天源迪科,深圳,软件服务,创业板,20100120
1441,300048.SZ,300048,合康新能,北京,电气设备,创业板,20100120
1442,300049.SZ,300049,福瑞股份,内蒙,医疗保健,创业板,20100120
1443,300050.SZ,300050,世纪鼎利,广东,软件服务,创业板,20100120
1444,300051.SZ,300051,三五互联,福建,互联网,创业板,20100211
1445,300052.SZ,300052,中青宝,深圳,互联网,创业板,20100211
1446,300053.SZ,300053,欧比特,广东,半导体,创业板,20100211
1447,300054.SZ,300054,鼎龙股份,湖北,化工原料,创业板,20100211
1448,300055.SZ,300055,万邦达,北京,环境保护,创业板,20100226
1449,300056.SZ,300056,三维丝,福建,环境保护,创业板,20100226
1450,300057.SZ,300057,万顺新材,广东,广告包装,创业板,20100226
1451,300058.SZ,300058,蓝色光标,北京,广告包装,创业板,20100226
1452,300059.SZ,300059,东方财富,上海,证券,创业板,20100319
1453,300061.SZ,300061,康旗股份,上海,多元金融,创业板,20100319
1454,300062.SZ,300062,中能电气,福建,电气设备,创业板,20100319
1455,300063.SZ,300063,天龙集团,广东,互联网,创业板,20100326
1456,300064.SZ,300064,豫金刚石,河南,矿物制品,创业板,20100326
1457,300065.SZ,300065,海兰信,北京,软件服务,创业板,20100326
1458,300066.SZ,300066,三川智慧,江西,电器仪表,创业板,20100326
1459,300067.SZ,300067,安诺其,上海,染料涂料,创业板,20100421
1460,300068.SZ,300068,南都电源,浙江,电气设备,创业板,20100421
1461,300069.SZ,300069,金利华电,浙江,电气设备,创业板,20100421
1462,300070.SZ,300070,碧水源,北京,环境保护,创业板,20100421
1463,300071.SZ,300071,华谊嘉信,北京,广告包装,创业板,20100421
1464,300072.SZ,300072,三聚环保,北京,环境保护,创业板,20100427
1465,300073.SZ,300073,当升科技,北京,矿物制品,创业板,20100427
1466,300074.SZ,300074,华平股份,上海,通信设备,创业板,20100427
1467,300075.SZ,300075,数字政通,北京,软件服务,创业板,20100427
1468,300076.SZ,300076,GQY视讯,浙江,IT设备,创业板,20100430
1469,300077.SZ,300077,国民技术,深圳,半导体,创业板,20100430
1470,300078.SZ,300078,思创医惠,浙江,元器件,创业板,20100430
1471,300079.SZ,300079,数码科技,北京,通信设备,创业板,20100430
1472,300080.SZ,300080,易成新能,河南,半导体,创业板,20100625
1473,300081.SZ,300081,恒信东方,北京,文教休闲,创业板,20100520
1474,300082.SZ,300082,奥克股份,辽宁,化工原料,创业板,20100520
1475,300083.SZ,300083,劲胜智能,广东,元器件,创业板,20100520
1476,300084.SZ,300084,海默科技,甘肃,石油开采,创业板,20100520
1477,300085.SZ,300085,银之杰,深圳,软件服务,创业板,20100526
1478,300086.SZ,300086,康芝药业,海南,化学制药,创业板,20100526
1479,300087.SZ,300087,荃银高科,安徽,种植业,创业板,20100526
1480,300088.SZ,300088,长信科技,安徽,元器件,创业板,20100526
1481,300089.SZ,300089,文化长城,广东,文教休闲,创业板,20100625
1482,300090.SZ,300090,盛运环保,安徽,环境保护,创业板,20100625
1483,300091.SZ,300091,金通灵,江苏,机械基件,创业板,20100625
1484,300092.SZ,300092,科新机电,四川,专用机械,创业板,20100708
1485,300093.SZ,300093,金刚玻璃,广东,玻璃,创业板,20100708
1486,300094.SZ,300094,国联水产,广东,渔业,创业板,20100708
1487,300095.SZ,300095,华伍股份,江西,机械基件,创业板,20100728
1488,300096.SZ,300096,易联众,福建,软件服务,创业板,20100728
1489,300097.SZ,300097,智云股份,辽宁,电器仪表,创业板,20100728
1490,300098.SZ,300098,高新兴,广东,通信设备,创业板,20100728
1491,300099.SZ,300099,精准信息,山东,电器仪表,创业板,20100806
1492,300100.SZ,300100,双林股份,浙江,汽车服务,创业板,20100806
1493,300101.SZ,300101,振芯科技,四川,通信设备,创业板,20100806
1494,300102.SZ,300102,乾照光电,福建,半导体,创业板,20100812
1495,300103.SZ,300103,达刚控股,陕西,工程机械,创业板,20100812
1496,300105.SZ,300105,龙源技术,山东,电器仪表,创业板,20100820
1497,300106.SZ,300106,西部牧业,新疆,农业综合,创业板,20100820
1498,300107.SZ,300107,建新股份,河北,化工原料,创业板,20100820
1499,300108.SZ,300108,吉药控股,吉林,中成药,创业板,20100825
1500,300109.SZ,300109,新开源,河南,化工原料,创业板,20100825
1501,300110.SZ,300110,华仁药业,山东,化学制药,创业板,20100825
1502,300111.SZ,300111,向日葵,浙江,半导体,创业板,20100827
1503,300112.SZ,300112,万讯自控,深圳,电器仪表,创业板,20100827
1504,300113.SZ,300113,顺网科技,浙江,互联网,创业板,20100827
1505,300114.SZ,300114,中航电测,陕西,元器件,创业板,20100827
1506,300115.SZ,300115,长盈精密,深圳,元器件,创业板,20100902
1507,300116.SZ,300116,坚瑞沃能,陕西,电气设备,创业板,20100902
1508,300117.SZ,300117,嘉寓股份,北京,装修装饰,创业板,20100902
1509,300118.SZ,300118,东方日升,浙江,半导体,创业板,20100902
1510,300119.SZ,300119,瑞普生物,天津,生物制药,创业板,20100917
1511,300120.SZ,300120,经纬辉开,天津,元器件,创业板,20100917
1512,300121.SZ,300121,阳谷华泰,山东,化工原料,创业板,20100917
1513,300122.SZ,300122,智飞生物,重庆,生物制药,创业板,20100928
1514,300123.SZ,300123,亚光科技,湖南,船舶,创业板,20100928
1515,300124.SZ,300124,汇川技术,深圳,电器仪表,创业板,20100928
1516,300125.SZ,300125,易世达,辽宁,电气设备,创业板,20101013
1517,300126.SZ,300126,锐奇股份,上海,轻工机械,创业板,20101013
1518,300127.SZ,300127,银河磁体,四川,元器件,创业板,20101013
1519,300128.SZ,300128,锦富技术,江苏,元器件,创业板,20101013
1520,300129.SZ,300129,泰胜风能,上海,电气设备,创业板,20101019
1521,300130.SZ,300130,新国都,深圳,IT设备,创业板,20101019
1522,300131.SZ,300131,英唐智控,深圳,元器件,创业板,20101019
1523,300132.SZ,300132,青松股份,福建,化工原料,创业板,20101026
1524,300133.SZ,300133,华策影视,浙江,影视音像,创业板,20101026
1525,300134.SZ,300134,大富科技,深圳,通信设备,创业板,20101026
1526,300135.SZ,300135,宝利国际,江苏,化工原料,创业板,20101026
1527,300136.SZ,300136,信维通信,深圳,通信设备,创业板,20101105
1528,300137.SZ,300137,先河环保,河北,环境保护,创业板,20101105
1529,300138.SZ,300138,晨光生物,河北,食品,创业板,20101105
1530,300139.SZ,300139,晓程科技,北京,元器件,创业板,20101112
1531,300140.SZ,300140,中环装备,陕西,电气设备,创业板,20101112
1532,300141.SZ,300141,和顺电气,江苏,电气设备,创业板,20101112
1533,300142.SZ,300142,沃森生物,云南,生物制药,创业板,20101112
1534,300143.SZ,300143,盈康生命,广东,医疗保健,创业板,20101209
1535,300144.SZ,300144,宋城演艺,浙江,旅游景点,创业板,20101209
1536,300145.SZ,300145,中金环境,浙江,专用机械,创业板,20101209
1537,300146.SZ,300146,汤臣倍健,广东,医疗保健,创业板,20101215
1538,300147.SZ,300147,香雪制药,广东,中成药,创业板,20101215
1539,300148.SZ,300148,天舟文化,湖南,出版业,创业板,20101215
1540,300149.SZ,300149,量子生物,广东,生物制药,创业板,20101222
1541,300150.SZ,300150,世纪瑞尔,北京,软件服务,创业板,20101222
1542,300151.SZ,300151,昌红科技,深圳,机械基件,创业板,20101222
1543,300152.SZ,300152,科融环境,河北,环境保护,创业板,20101229
1544,300153.SZ,300153,科泰电源,上海,电气设备,创业板,20101229
1545,300154.SZ,300154,瑞凌股份,深圳,元器件,创业板,20101229
1546,300155.SZ,300155,安居宝,广东,元器件,创业板,20110107
1547,300156.SZ,300156,神雾环保,北京,环境保护,创业板,20110107
1548,300157.SZ,300157,恒泰艾普,北京,石油开采,创业板,20110107
1549,300158.SZ,300158,振东制药,山西,化学制药,创业板,20110107
1550,300159.SZ,300159,新研股份,新疆,航空,创业板,20110107
1551,300160.SZ,300160,秀强股份,江苏,玻璃,创业板,20110113
1552,300161.SZ,300161,华中数控,湖北,机床制造,创业板,20110113
1553,300162.SZ,300162,雷曼光电,深圳,元器件,创业板,20110113
1554,300163.SZ,300163,先锋新材,浙江,其他建材,创业板,20110113
1555,300164.SZ,300164,通源石油,陕西,石油开采,创业板,20110113
1556,300165.SZ,300165,天瑞仪器,江苏,电器仪表,创业板,20110125
1557,300166.SZ,300166,东方国信,北京,软件服务,创业板,20110125
1558,300167.SZ,300167,迪威迅,深圳,通信设备,创业板,20110125
1559,300168.SZ,300168,万达信息,上海,软件服务,创业板,20110125
1560,300169.SZ,300169,天晟新材,江苏,塑料,创业板,20110125
1561,300170.SZ,300170,汉得信息,上海,软件服务,创业板,20110201
1562,300171.SZ,300171,东富龙,上海,医疗保健,创业板,20110201
1563,300172.SZ,300172,中电环保,江苏,环境保护,创业板,20110201
1564,300173.SZ,300173,智慧松德,广东,轻工机械,创业板,20110201
1565,300174.SZ,300174,元力股份,福建,化工原料,创业板,20110201
1566,300175.SZ,300175,朗源股份,山东,食品,创业板,20110215
1567,300176.SZ,300176,派生科技,广东,汽车配件,创业板,20110215
1568,300177.SZ,300177,中海达,广东,通信设备,创业板,20110215
1569,300178.SZ,300178,腾邦国际,深圳,旅游服务,创业板,20110215
1570,300179.SZ,300179,四方达,河南,矿物制品,创业板,20110215
1571,300180.SZ,300180,华峰超纤,上海,化纤,创业板,20110222
1572,300181.SZ,300181,佐力药业,浙江,中成药,创业板,20110222
1573,300182.SZ,300182,捷成股份,北京,软件服务,创业板,20110222
1574,300183.SZ,300183,东软载波,山东,软件服务,创业板,20110222
1575,300184.SZ,300184,力源信息,湖北,元器件,创业板,20110222
1576,300185.SZ,300185,通裕重工,山东,工程机械,创业板,20110308
1577,300187.SZ,300187,永清环保,湖南,环境保护,创业板,20110308
1578,300188.SZ,300188,美亚柏科,福建,软件服务,创业板,20110316
1579,300189.SZ,300189,神农科技,海南,种植业,创业板,20110316
1580,300190.SZ,300190,维尔利,江苏,环境保护,创业板,20110316
1581,300191.SZ,300191,潜能恒信,北京,石油开采,创业板,20110316
1582,300192.SZ,300192,科斯伍德,江苏,文教休闲,创业板,20110322
1583,300193.SZ,300193,佳士科技,深圳,专用机械,创业板,20110322
1584,300194.SZ,300194,福安药业,重庆,化学制药,创业板,20110322
1585,300195.SZ,300195,长荣股份,天津,轻工机械,创业板,20110329
1586,300196.SZ,300196,长海股份,江苏,玻璃,创业板,20110329
1587,300197.SZ,300197,铁汉生态,深圳,环境保护,创业板,20110329
1588,300198.SZ,300198,纳川股份,福建,塑料,创业板,20110407
1589,300199.SZ,300199,翰宇药业,深圳,化学制药,创业板,20110407
1590,300200.SZ,300200,高盟新材,北京,化工原料,创业板,20110407
1591,300201.SZ,300201,海伦哲,江苏,专用机械,创业板,20110407
1592,300202.SZ,300202,聚龙股份,辽宁,专用机械,创业板,20110415
1593,300203.SZ,300203,聚光科技,浙江,环境保护,创业板,20110415
1594,300204.SZ,300204,舒泰神,北京,生物制药,创业板,20110415
1595,300205.SZ,300205,天喻信息,湖北,元器件,创业板,20110421
1596,300206.SZ,300206,理邦仪器,深圳,医疗保健,创业板,20110421
1597,300207.SZ,300207,欣旺达,深圳,元器件,创业板,20110421
1598,300208.SZ,300208,青岛中程,山东,电气设备,创业板,20110426
1599,300209.SZ,300209,天泽信息,江苏,软件服务,创业板,20110426
1600,300210.SZ,300210,森远股份,辽宁,专用机械,创业板,20110426
1601,300211.SZ,300211,亿通科技,江苏,通信设备,创业板,20110505
1602,300212.SZ,300212,易华录,北京,软件服务,创业板,20110505
1603,300213.SZ,300213,佳讯飞鸿,北京,通信设备,创业板,20110505
1604,300214.SZ,300214,日科化学,山东,化工原料,创业板,20110511
1605,300215.SZ,300215,电科院,江苏,电气设备,创业板,20110511
1606,300217.SZ,300217,东方电热,江苏,电器仪表,创业板,20110518
1607,300218.SZ,300218,安利股份,安徽,塑料,创业板,20110518
1608,300219.SZ,300219,鸿利智汇,广东,元器件,创业板,20110518
1609,300220.SZ,300220,金运激光,湖北,元器件,创业板,20110525
1610,300221.SZ,300221,银禧科技,广东,塑料,创业板,20110525
1611,300222.SZ,300222,科大智能,上海,电气设备,创业板,20110525
1612,300223.SZ,300223,北京君正,北京,半导体,创业板,20110531
1613,300224.SZ,300224,正海磁材,山东,元器件,创业板,20110531
1614,300225.SZ,300225,金力泰,上海,染料涂料,创业板,20110531
1615,300226.SZ,300226,上海钢联,上海,互联网,创业板,20110608
1616,300227.SZ,300227,光韵达,深圳,元器件,创业板,20110608
1617,300228.SZ,300228,富瑞特装,江苏,化工机械,创业板,20110608
1618,300229.SZ,300229,拓尔思,北京,软件服务,创业板,20110615
1619,300230.SZ,300230,永利股份,上海,塑料,创业板,20110615
1620,300231.SZ,300231,银信科技,北京,软件服务,创业板,20110615
1621,300232.SZ,300232,洲明科技,深圳,半导体,创业板,20110622
1622,300233.SZ,300233,金城医药,山东,化学制药,创业板,20110622
1623,300234.SZ,300234,开尔新材,浙江,陶瓷,创业板,20110622
1624,300235.SZ,300235,方直科技,深圳,软件服务,创业板,20110629
1625,300236.SZ,300236,上海新阳,上海,半导体,创业板,20110629
1626,300237.SZ,300237,美晨生态,山东,建筑工程,创业板,20110629
1627,300238.SZ,300238,冠昊生物,广东,医疗保健,创业板,20110706
1628,300239.SZ,300239,东宝生物,内蒙,生物制药,创业板,20110706
